objetID,dateReferentiel,route,longueur,prD,depPrD,concessionPrD,absD,cumulD,x_debut,y_debut,zD,prF,depPrF,concessionPrF,absF,cumulF,xF,yF,zF,cote,voie,accrochage,anneeMesureTrafic,typeComptageTrafic,typeComptageTrafic_lib,trafic_moyen_journalier,ratio_PL
TMJ19_1530,01/01/2019,N0007,351,97,26,N,41,358104,"839118,48","6378477,38",0,97,26,N,392,358455,"839338,99","6378235,62",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1531,01/01/2019,N0007,120,97,26,N,392,358455,"839338,99","6378235,62",0,97,26,N,512,358575,"839390,97","6378136,26",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1532,01/01/2019,N0007,270,97,26,N,512,358575,"839390,97","6378136,26",0,97,26,N,782,358845,"839502,34","6377909,58",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1533,01/01/2019,N0007,199,97,26,N,782,358845,"839502,34","6377909,58",0,98,26,N,4,359044,"839636,9","6377697,48",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1534,01/01/2019,N0007,258,98,26,N,4,359044,"839636,9","6377697,48",0,98,26,N,262,359302,"839840,38","6377525,25",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1535,01/01/2019,N0007,224,98,26,N,262,359302,"839840,38","6377525,25",0,98,26,N,486,359526,"840017,87","6377377,58",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1536,01/01/2019,N0007,34,98,26,N,486,359526,"840017,87","6377377,58",0,98,26,N,520,359560,"840036,34","6377349,94",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20107.0,122
TMJ19_1537,01/01/2019,N0007,"47,8",98,26,N,520,359560,"840036,34","6377349,94",0,98,26,N,"567,8","359607,8","840099,09","6377274,74",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1538,01/01/2019,N0007,"270,9",98,26,N,"567,8","359607,8","840099,09","6377274,74",0,98,26,N,"838,7","359878,7","840260,48","6376978,69",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1539,01/01/2019,N0007,"1,3",98,26,N,"838,7","359878,7","840260,48","6376978,69",0,98,26,N,840,359880,"840261,2","6376977,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1540,01/01/2019,N0007,892,98,26,N,840,359880,"840261,2","6376977,24",0,99,26,N,809,360772,"840302,79","6376184,37",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1541,01/01/2019,N0007,267,99,26,N,809,360772,"840302,79","6376184,37",0,100,26,N,82,361039,"840191,6","6375940,32",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1542,01/01/2019,N0007,563,100,26,N,82,361039,"840191,6","6375940,32",0,100,26,N,645,361602,"839954,14","6375426,15",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1543,01/01/2019,N0007,127,100,26,N,645,361602,"839954,14","6375426,15",0,100,26,N,772,361729,"839899,47","6375310,68",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1544,01/01/2019,N0007,30,100,26,N,772,361729,"839899,47","6375310,68",0,100,26,N,802,361759,"839889,32","6375282,31",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1545,01/01/2019,N0007,42,100,26,N,802,361759,"839852,27","6375226,1",0,100,26,N,844,361801,"839829,78","6375187,72",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1546,01/01/2019,N0007,259,100,26,N,844,361801,"839829,78","6375187,72",0,101,26,N,183,362060,"839694,48","6374961,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1547,01/01/2019,N0007,1108,101,26,N,183,362060,"839694,48","6374961,09",0,102,26,N,302,363168,"839041,46","6374072,34",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1548,01/01/2019,N0007,120,102,26,N,302,363168,"839041,46","6374072,34",0,102,26,N,422,363288,"838952,83","6373990,77",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1549,01/01/2019,N0007,65,102,26,N,422,363288,"838952,83","6373990,77",0,102,26,N,487,363353,"838905,04","6373946,35",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1550,01/01/2019,N0007,134,102,26,N,487,363353,"838905,04","6373946,35",0,102,26,N,621,363487,838806,"6373855,47",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1551,01/01/2019,N0007,96,102,26,N,621,363487,838806,"6373855,47",0,102,26,N,717,363583,"838697,93","6373768,12",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1552,01/01/2019,N0007,47,102,26,N,717,363583,"838697,93","6373768,12",0,102,26,N,764,363630,"838656,9","6373745,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1553,01/01/2019,N0007,277,102,26,N,764,363630,"838656,9","6373745,09",0,103,26,N,97,363907,"838403,94","6373633,76",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1554,01/01/2019,N0007,164,103,26,N,97,363907,"838403,94","6373633,76",0,103,26,N,261,364071,"838242,28","6373604,78",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1555,01/01/2019,N0007,1666,103,26,N,261,364071,"838242,28","6373604,78",0,104,26,N,933,365737,"836884,16","6372830,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1556,01/01/2019,N0007,79,104,26,N,933,365737,"836884,16","6372830,24",0,105,26,N,18,365816,"836857,24",6372755,0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1557,01/01/2019,N0007,197,105,26,N,18,365816,"836857,24",6372755,0,105,26,N,215,366013,"836744,36","6372522,98",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1558,01/01/2019,N0007,92,105,26,N,215,366013,"836744,36","6372522,98",0,105,26,N,307,366105,"836703,3","6372439,65",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1559,01/01/2019,N0007,170,105,26,N,307,366105,"836703,3","6372439,65",0,105,26,N,477,366275,"836629,71","6372284,58",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1560,01/01/2019,N0007,266,105,26,N,477,366275,"836629,71","6372284,58",0,105,26,N,743,366541,"836515,44","6372041,61",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1561,01/01/2019,N0007,407,105,26,N,743,366541,"836515,44","6372041,61",0,106,26,N,219,366948,"836340,37","6371670,17",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1562,01/01/2019,N0007,1504,106,26,N,219,366948,"836340,37","6371670,17",0,107,26,N,591,368452,"836255,97","6370119,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1563,01/01/2019,N0007,261,107,26,N,591,368452,"836255,97","6370119,64",0,107,26,N,852,368713,"836256,95","6369858,45",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1564,01/01/2019,N0007,183,107,26,N,852,368713,"836256,95","6369858,45",0,108,26,N,10,368896,"836249,64","6369675,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1565,01/01/2019,N0007,61,108,26,N,10,368896,"836249,64","6369675,42",0,108,26,N,71,368957,"836245,11","6369613,91",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1566,01/01/2019,N0007,61,108,26,N,71,368957,"836245,11","6369613,91",0,108,26,N,132,369018,"836239,71","6369552,43",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1567,01/01/2019,N0007,76,108,26,N,132,369018,"836239,71","6369552,43",0,108,26,N,208,369094,"836233,83","6369475,81",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1568,01/01/2019,N0007,401,108,26,N,208,369094,"836233,83","6369475,81",0,108,26,N,609,369495,"836062,01","6369117,92",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1569,01/01/2019,N0007,375,108,26,N,609,369495,"836062,01","6369117,92",0,109,26,N,11,369870,"835915,73","6368774,07",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1570,01/01/2019,N0007,247,109,26,N,11,369870,"835915,73","6368774,07",0,109,26,N,258,370117,"835842,97","6368539,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1571,01/01/2019,N0007,603,109,26,N,258,370117,"835842,97","6368539,29",0,109,26,N,861,370720,"835658,55","6367968,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1572,01/01/2019,N0007,606,109,26,N,861,370720,"835658,55","6367968,29",0,110,26,N,509,371326,"835468,04","6367349,54",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1573,01/01/2019,N0007,271,110,26,N,509,371326,"835468,04","6367349,54",0,110,26,N,780,371597,"835386,38","6367090,95",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1574,01/01/2019,N0007,205,110,26,N,780,371597,"835386,38","6367090,95",0,110,26,N,985,371802,"835310,25","6366900,62",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1575,01/01/2019,N0007,154,110,26,N,985,371802,"835310,25","6366900,62",0,111,26,N,150,371956,"835215,04","6366740,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1576,01/01/2019,N0007,151,111,26,N,150,371956,"835215,04","6366740,24",0,111,26,N,301,372107,"835116,64","6366624,48",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1577,01/01/2019,N0007,1476,111,26,N,301,372107,"835116,64","6366624,48",0,112,26,N,820,373583,"834876,2","6365290,17",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1578,01/01/2019,N0007,371,112,26,N,820,373583,"834876,2","6365290,17",0,113,26,N,190,373954,"834999,33","6364941,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1579,01/01/2019,N0007,128,113,26,N,190,373954,"834999,33","6364941,42",0,113,26,N,318,374082,"834963,62","6364818,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1580,01/01/2019,N0007,143,113,26,N,318,374082,"834963,62","6364818,09",0,113,26,N,461,374225,"834990,76","6364618,52",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1581,01/01/2019,N0007,281,113,26,N,461,374225,"834990,76","6364618,52",0,113,26,N,742,374506,"834941,09","6364337,07",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1582,01/01/2019,N0007,241,113,26,N,742,374506,"834941,09","6364337,07",0,114,26,N,28,374747,"834893,61","6364096,72",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1583,01/01/2019,N0007,111,114,26,N,28,374747,"834893,61","6364096,72",0,114,26,N,139,374858,"834876,3","6363986,91",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1584,01/01/2019,N0007,111,114,26,N,139,374858,"834876,3","6363986,91",0,114,26,N,250,374969,"834857,61","6363877,32",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16615.0,146
TMJ19_1595,01/01/2019,N0007,240,0,84,N,940,380414,"834430,43","6358453,71",0,1,84,N,170,380654,"834393,58","6358225,58",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11014.0,302
TMJ19_1596,01/01/2019,N0007,341,1,84,N,170,380654,"834393,58","6358225,58",0,1,84,N,511,380995,"834320,29","6357893,48",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11014.0,302
TMJ19_1597,01/01/2019,N0007,120,1,84,N,511,380995,"834320,29","6357893,48",0,1,84,N,631,381115,"834312,15","6357774,13",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11014.0,302
TMJ19_1598,01/01/2019,N0007,4188,1,84,N,631,381115,"834312,15","6357774,13",0,5,84,N,740,385303,"835769,11","6353883,35",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11014.0,302
TMJ19_1599,01/01/2019,N0007,3300,5,84,N,740,385303,"835769,11","6353883,35",0,9,84,N,80,388603,"836697,38","6350742,5",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1600,01/01/2019,N0007,540,9,84,N,80,388603,"836697,38","6350742,5",0,9,84,N,620,389143,"836636,14","6350209,53",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1601,01/01/2019,N0007,1008,9,84,N,620,389143,"836636,14","6350209,53",0,10,84,N,619,390151,"836825,48","6349226,76",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1602,01/01/2019,N0007,305,10,84,N,619,390151,"836825,48","6349226,76",0,10,84,N,924,390456,"836922,66","6348942,04",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1603,01/01/2019,N0007,173,10,84,N,924,390456,"836922,66","6348942,04",0,11,84,N,105,390629,"836975,33","6348777,41",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1604,01/01/2019,N0007,250,11,84,N,105,390629,"836975,33","6348777,41",0,11,84,N,355,390879,"837123,54","6348580,04",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1605,01/01/2019,N0007,1219,11,84,N,355,390879,"837123,54","6348580,04",0,12,84,N,569,392098,"837851,06","6347630,79",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1606,01/01/2019,N0007,2606,12,84,N,569,392098,"837851,06","6347630,79",0,15,84,N,197,394704,"838930,9","6345632,17",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1607,01/01/2019,N0007,1841,15,84,N,197,394704,"838930,9","6345632,17",0,17,84,N,33,396545,"840154,57","6344261,5",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1608,01/01/2019,N0007,1739,17,84,N,33,396545,"840154,57","6344261,5",0,18,84,N,768,398284,"840928,77","6342829,01",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1609,01/01/2019,N0007,164,18,84,N,768,398284,"840928,77","6342829,01",0,18,84,N,932,398448,841008,"6342687,7",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1610,01/01/2019,N0007,271,18,84,N,932,398448,841008,"6342687,7",0,19,84,N,200,398719,"841158,15","6342464,44",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13995.0,135
TMJ19_1611,01/01/2019,N0007,212,19,84,N,200,398719,"841158,15","6342464,44",0,19,84,N,412,398931,"841298,2","6342306,28",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11071.0,
TMJ19_1612,01/01/2019,N0007,212,19,84,N,412,398931,"841298,2","6342306,28",0,19,84,N,624,399143,"841476,65","6342198,85",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11071.0,
TMJ19_1613,01/01/2019,N0007,577,19,84,N,624,399143,"841476,65","6342198,85",0,20,84,N,190,399720,"842040,09","6342158,35",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11071.0,
TMJ19_1614,01/01/2019,N0007,1640,20,84,N,190,399720,"842040,09","6342158,35",0,21,84,N,841,401360,"843619,7","6341741,86",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11071.0,
TMJ19_1615,01/01/2019,N0007,159,21,84,N,841,401360,"843619,7","6341741,86",0,22,84,N,0,401519,"843752,31","6341654,9",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11071.0,
TMJ19_1616,01/01/2019,N0007,88,22,84,N,0,401519,"843752,31","6341654,9",0,22,84,N,88,401607,"843809,01","6341587,76",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,15822.0,
TMJ19_1617,01/01/2019,N0007,499,22,84,N,88,401607,"843809,01","6341587,76",0,22,84,N,587,402106,"844129,06","6341205,8",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,15822.0,
TMJ19_1618,01/01/2019,N0007,1412,22,84,N,587,402106,"844129,06","6341205,8",0,24,84,N,0,403518,"844366,99","6339838,08",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,15822.0,
TMJ19_1619,01/01/2019,N0007,140,24,84,N,0,403518,"844366,99","6339838,08",0,24,84,N,140,403658,"844403,8","6339722,65",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1620,01/01/2019,N0007,711,24,84,N,140,403658,"844403,8","6339722,65",0,24,84,N,851,404369,"844851,79","6339322,4",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1621,01/01/2019,N0007,90,24,84,N,851,404369,"844851,79","6339322,4",0,24,84,N,941,404459,"844903,21","6339246,71",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1622,01/01/2019,N0007,201,24,84,N,941,404459,"844903,21","6339246,71",0,25,84,N,140,404660,"844988,07","6339063,39",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1623,01/01/2019,N0007,40,25,84,N,140,404660,"844988,07","6339063,39",0,25,84,N,180,404700,"844996,4","6339024,46",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1624,01/01/2019,N0007,1124,25,84,N,180,404700,"844996,4","6339024,46",0,26,84,N,301,405824,"845741,54","6338239,24",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1625,01/01/2019,N0007,161,26,84,N,301,405824,"845741,54","6338239,24",0,26,84,N,462,405985,"845864,81","6338135,49",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1626,01/01/2019,N0007,221,26,84,N,462,405985,"845864,81","6338135,49",0,26,84,N,683,406206,"846033,09","6337991,99",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1627,01/01/2019,N0007,817,26,84,N,683,406206,"846033,09","6337991,99",0,27,84,N,477,407023,"846655,55","6337464,53",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1628,01/01/2019,N0007,8,27,84,N,477,407023,"846655,55","6337464,53",0,27,84,N,485,407031,"846661,7","6337459,43",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,16226.0,
TMJ19_1629,01/01/2019,N0007,268,27,84,N,485,407031,"846661,7","6337459,43",0,27,84,N,753,407299,"846863,83","6337283,8",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,14143.0,
TMJ19_1630,01/01/2019,N0007,105,27,84,N,753,407299,"846863,83","6337283,8",0,27,84,N,858,407404,"846956,43","6337255,33",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,14143.0,
TMJ19_1631,01/01/2019,N0007,58,27,84,N,858,407404,"846956,43","6337255,33",0,27,84,N,916,407462,"847001,37","6337231,99",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,14143.0,
TMJ19_1632,01/01/2019,N0007,101,27,84,N,916,407462,"847001,37","6337231,99",0,28,84,N,0,407563,"847058,47","6337160,84",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,14143.0,
TMJ19_1633,01/01/2019,N0007,1008,28,84,N,0,407563,"847058,47","6337160,84",0,29,84,N,0,408571,"847788,02","6336480,91",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,14143.0,
TMJ19_1634,01/01/2019,N0007,17,29,84,N,0,408571,"847788,02","6336480,91",0,29,84,N,17,408588,"847801,13","6336462,96",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,14143.0,
TMJ19_1635,01/01/2019,N0007,7003,54,84,N,0,408588,"848184,35","6315893,45",0,61,84,N,922,415591,"853717,23","6311958,72",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,36803.0,55
TMJ19_1637,01/01/2019,N0010,1834,12,78,N,0,0,"628901,11","6854112,87",0,13,78,N,700,1834,"627133,09","6853716,86",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,65371.0,80
TMJ19_1638,01/01/2019,N0010,100,13,78,N,700,1834,"627133,09","6853716,86",0,13,78,N,800,1934,"627041,4","6853678,6",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,65371.0,80
TMJ19_1639,01/01/2019,N0010,8929,13,78,N,800,1934,"627041,4","6853678,6",0,22,78,N,725,10863,"619609,34","6849078,21",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,53538.0,90
TMJ19_1640,01/01/2019,N0010,10083,22,78,N,725,10863,"619609,34","6849078,21",0,32,78,N,425,20946,"614346,48","6841123,92",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,37894.0,81
TMJ19_1641,01/01/2019,N0010,425,32,78,N,425,20946,"614346,48","6841123,92",0,32,78,N,850,21371,"614369,65","6840704,15",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,39742.0,82
TMJ19_1642,01/01/2019,N0010,"3925,3",32,78,N,850,21371,"614369,65","6840704,15",0,36,78,N,"750,3","25296,3","613843,39","6837093,05",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,39742.0,82
TMJ19_1643,01/01/2019,N0010,"886,7",36,78,N,"750,3","25296,3","613843,39","6837093,05",0,37,78,N,620,26183,"613837,95","6836213,02",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,39742.0,82
TMJ19_1644,01/01/2019,N0010,10363,37,78,N,620,26183,"613837,95","6836213,02",0,48,78,N,0,36546,"613680,01","6825849,89",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,29331.0,109
TMJ19_1645,01/01/2019,N0010,1422,48,78,N,0,36546,"613680,01","6825849,89",0,49,78,N,408,37968,"613243,76","6824646,63",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,29331.0,109
TMJ19_1646,01/01/2019,N0010,855,34,28,N,0,37968,"584869,95","6808582,72",0,34,28,N,855,38823,"584678,51","6807753,66",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,9563.0,
TMJ19_1647,01/01/2019,N0010,616,34,28,N,855,38823,"584678,51","6807753,66",0,35,28,N,460,39439,"584545,91","6807165,2",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11231.0,122
TMJ19_1648,01/01/2019,N0010,3803,35,28,N,460,39439,"584545,91","6807165,2",0,39,28,N,237,43242,"583650,69","6803469,68",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11231.0,122
TMJ19_1649,01/01/2019,N0010,711,39,28,N,237,43242,"583650,69","6803469,68",0,39,28,N,948,43953,"583371,33","6802815,54",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11231.0,122
TMJ19_1650,01/01/2019,N0010,1824,39,28,N,948,43953,"583371,33","6802815,54",0,41,28,N,767,45777,"583039,71","6801021,06",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11231.0,122
TMJ19_1651,01/01/2019,N0010,138,41,28,N,767,45777,"583039,71","6801021,06",0,41,28,N,905,45915,"583014,74","6800884,18",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,10493.0,
TMJ19_1652,01/01/2019,N0010,3974,41,28,N,905,45915,"583014,74","6800884,18",0,45,28,N,865,49889,"582307,82","6796975,03",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,10493.0,
TMJ19_1653,01/01/2019,N0010,1158,45,28,N,865,49889,"582307,82","6796975,03",0,47,28,N,18,51047,"582097,31","6795843,64",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,10493.0,
TMJ19_1654,01/01/2019,N0010,4744,47,28,N,18,51047,"582097,31","6795843,64",0,51,28,N,755,55791,"581127,47","6791211,59",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,10493.0,
TMJ19_1655,01/01/2019,N0010,"405,1",51,28,N,755,55791,"581127,47","6791211,59",0,52,28,N,"158,1","56196,1","580990,32","6790810,29",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,10493.0,
TMJ19_1656,01/01/2019,N0010,"1445,9",52,28,N,"158,1","56196,1","580990,32","6790810,29",0,53,28,N,602,57642,"580464,03","6789505,61",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,10493.0,
TMJ19_1657,01/01/2019,N0010,477,53,28,N,602,57642,"580464,03","6789505,61",0,54,28,N,85,58119,"580106,09","6789182,78",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11040.0,161
TMJ19_1658,01/01/2019,N0010,1504,54,28,N,85,58119,"580106,09","6789182,78",0,55,28,N,571,59623,"579233,93","6788005,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11040.0,161
TMJ19_1659,01/01/2019,N0010,1729,55,28,N,571,59623,"579233,93","6788005,42",0,57,28,N,412,61352,"578519,8","6786437,54",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11040.0,161
TMJ19_1660,01/01/2019,N0010,88,57,28,N,412,61352,"578519,8","6786437,54",0,57,28,N,500,61440,"578477,73","6786360,22",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11040.0,161
TMJ19_1661,01/01/2019,N0010,1844,57,28,N,500,61440,"578477,73","6786360,22",0,59,28,N,340,63284,"577604,07","6784737,43",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11040.0,161
TMJ19_1662,01/01/2019,N0010,597,59,28,N,340,63284,"577604,07","6784737,43",0,59,28,N,937,63881,"577301,99","6784181,15",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11040.0,161
TMJ19_1663,01/01/2019,N0010,375,59,28,N,937,63881,"577301,99","6784181,15",0,60,28,N,310,64256,"577145,95","6783878,71",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,13799.0,
TMJ19_1664,01/01/2019,N0010,3613,60,28,N,310,64256,"577145,95","6783878,71",0,63,28,N,933,67869,"575743,19","6780599,73",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,13799.0,
TMJ19_1665,01/01/2019,N0010,530,63,28,N,933,67869,"575743,19","6780599,73",0,64,28,N,446,68399,575722,"6780072,51",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,13799.0,
TMJ19_1666,01/01/2019,N0010,1542,64,28,N,446,68399,575722,"6780072,51",0,65,28,N,1000,69941,"575755,15","6778562,05",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,13799.0,
TMJ19_1667,01/01/2019,N0010,1244,65,28,N,1000,69941,"575755,15","6778562,05",0,66,28,N,1200,71185,"576991,16","6778393,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,7199.0,307
